name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"13.29,100.91",2026-05-28T01:00:00,28.9,35,25.8,83.38,0,0,,0,0,16.6,8.6,205.6,1010,68.9,24.1,0,0,0,60,Partially cloudy,partly-cloudy-night,
"13.29,100.91",2026-05-28T02:00:00,26.8,29.8,24.5,87.19,0,0,,0,0,16.6,11.3,141,1008.7,59.5,10,0,0,0,60,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T03:00:00,27.3,31,24.7,86,0,0,,0,0,16.2,3.6,84,1008,64.5,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T04:00:00,27,30.9,25.5,91.26,0,0,,0,0,15.8,3.7,290,1008,72,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T05:00:00,27,31,25.7,92.65,0,0,,0,0,13.7,4.2,60,1008,37.5,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T06:00:00,26.8,30.7,26.2,96.82,0,0,,0,0,11.5,6.6,43,1009,25,10,14,0.1,0,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T07:00:00,28,33.3,25.7,87.38,0,0,,0,0,15.5,4.2,37,1009,25,10,88,0.3,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T08:00:00,29.3,36.4,26.3,83.93,0,0,,0,0,21.6,8,136,1010,25,10,338,1.2,3,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T09:00:00,31.2,38.3,25.2,70.35,0,0,,0,0,22,6.1,240,1011,25,10,619,2.2,6,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T10:00:00,32.4,40,25.2,65.73,0,0,,0,0,25.9,9.9,214,1010.3,38.7,10,404,1.5,4,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T11:00:00,33.2,40.2,24.5,60.43,0,0,,0,0,29.9,8.5,223,1010,25,10,688,2.5,7,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T12:00:00,33.7,41.5,25,60.4,0.1,0,rain,0,0,33.5,12.8,156,1009.3,25,10,744,2.7,7,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T13:00:00,33.7,41,24.6,59.15,0.3,100,rain,0,0,34.9,19.7,190,1009,30,10,735,2.6,7,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T14:00:00,34.5,41.8,24.4,55.9,0,0,,0,0,29.9,19.6,185,1007.3,30,10,520,1.9,5,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T15:00:00,33.9,41.8,25,59.74,0,0,,0,0,26.3,19.9,185,1006.3,30,10,235,0.8,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T16:00:00,34.2,41.7,24.7,57.75,0,0,,0,0,26.3,17.6,189,1006,25,10,393,1.4,4,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T17:00:00,33.9,40.1,23.7,55.16,0,0,,0,0,26.6,16.6,216,1005.3,25,10,124,0.4,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T18:00:00,33.2,39.8,24.2,59.44,0,0,,0,0,24.5,19.2,209,1006.3,25,10,14,0.1,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T19:00:00,31.6,38.6,25,67.82,0,0,rain,0,0,24.5,19.5,216,1007.8,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T20:00:00,31.2,39.1,25.7,72.51,0.2,0,rain,0,0,27,18.7,217,1009,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T21:00:00,30.7,38.6,26,75.95,0,0,,0,0,30.6,20.8,197,1009.8,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T22:00:00,30.7,38.8,26.2,76.85,0,0,,0,0,29.2,19.3,201,1010.3,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-28T23:00:00,30.7,39.7,26.7,79.37,0,0,,0,0,23.8,16.7,203,1010,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T00:00:00,30.7,39.3,26.5,78.19,0,0,,0,0,19.1,15,200,1009.3,25,10,0,0,0,60,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T01:00:00,30.5,38.9,26.5,79.08,0,0,,0,0,18.4,12.2,193,1009,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T02:00:00,29.7,36.8,25.9,80.17,0,0,,0,0,18,10.9,203,1008,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T03:00:00,29.7,36.5,25.7,79.23,0,0,,0,0,17.3,8.4,210,1007.3,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T04:00:00,29.5,35.9,25.4,78.76,0,0,,0,0,18.4,7.1,252,1007,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T05:00:00,29.5,35.6,25.2,77.58,0,0,,0,0,18.4,8,254,1007.3,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T06:00:00,29.5,35.6,25.2,77.58,0,0,,0,0,15.1,6.8,239,1008,25,9.7,9,0,0,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T07:00:00,29.8,36,25.2,76.45,0,0,,0,0,16.2,4.8,50,1009.3,25,9.7,65,0.2,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T08:00:00,31,38,25.2,71.15,0,0,,0,0,22,7.1,115,1010,31.4,10,229,0.8,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T09:00:00,31.8,38,24.4,65,0,0,,0,0,24.8,8.9,157,1010,31.4,10,341,1.2,3,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T10:00:00,32.4,39.8,25,64.81,0,0,,0,0,25.6,10.4,170,1010.3,41,10,398,1.4,4,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T11:00:00,33.5,41.2,25,61.08,0,0,,0,0,27.4,12.2,139,1010,31.4,10,773,2.8,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T12:00:00,34.4,42,24.6,56.74,0,0,,0,0,29.5,14.4,180,1009,38.7,10,800,2.9,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T13:00:00,34,41.5,24.7,58.53,0,0,,0,0,30.2,16.6,183,1008,38.7,10,178,0.6,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T14:00:00,32.9,39.7,24.4,61.11,0,0,,0,0,25.9,18.8,185,1007,30,10,484,1.7,5,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T15:00:00,33.1,40.1,24.6,60.95,0,0,,0,0,28.8,15.8,154,1006,37.5,10,117,0.4,1,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T16:00:00,33.4,40.9,24.8,60.72,0,0,,0,0,29.9,17.2,172,1005.3,25,10,164,0.6,2,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T17:00:00,34.2,40.3,23.6,54.2,0,0,,0,0,31,15.2,191,1005.3,25,10,154,0.6,2,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T18:00:00,32.6,38.4,23.7,59.31,0.4,100,rain,0,0,33.1,22.2,206,1006.3,25,10,42,0.2,0,10,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T19:00:00,30.1,36.6,25.2,74.73,0,0,,0,0,32,26.7,225,1007.8,43.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T20:00:00,29.8,35.3,24.6,73.79,0,0,,0,0,26.3,16.1,242,1009,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T21:00:00,29.6,33.2,22.6,66.19,0,0,,0,0,26.6,11.6,258,1009.3,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T22:00:00,29.3,33.3,23.1,69.43,0,0,,0,0,25.9,8.9,252,1010,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-29T23:00:00,29.6,34.1,23.7,70.72,0.1,0,rain,0,0,23,10,213,1010,31.4,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T00:00:00,29.5,35.1,24.8,75.77,0.7,100,rain,0,0,21.2,7.1,211,1009.7,25,10,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T01:00:00,29,34.4,25,79.13,0.9,100,rain,0,0,15.1,5,172,1009,25,10,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T02:00:00,28.8,34.1,25,80.05,0,0,,0,0,14.8,2.9,8,1008,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T03:00:00,28.2,33.1,25,82.63,0,0,,0,0,13,9.9,1,1008,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T04:00:00,28,32.6,24.9,83.31,0,0,,0,0,11.5,5.4,353,1008,25,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T05:00:00,27.8,32.3,25.2,85.85,0,0,,0,0,10.4,4.6,140,1008,38.7,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T06:00:00,27.8,32.2,25,84.84,0,0,,0,0,7.2,1.9,66,1007.7,25,9.7,9,0,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T07:00:00,28.2,34,26,87.69,0,0,,0,0,9.4,3.9,11,1008.7,25,9.5,94,0.3,1,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T08:00:00,30.2,37,25.4,75.62,0,0,,0,0,13.7,3.9,120,1009,31.4,10,393,1.4,4,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T09:00:00,31.2,38.1,25,69.69,0,0,,0,0,15.8,6.6,109,1010,25,10,492,1.8,5,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T10:00:00,32.2,39.5,25,65.54,0.1,0,rain,0,0,16.6,8,189,1010.2,36.3,10,168,0.6,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T11:00:00,33,39.7,24.4,60.95,0,0,,0,0,17.3,6.9,260,1010,50,10,727,2.6,7,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T12:00:00,31.1,38.2,25.3,71.6,0,0,,0,0,18,8,11,1009,50,10,271,1,3,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T13:00:00,31,38.1,25.2,71.27,0,0,,0,0,19.1,12,102,1008.3,46,8,350,1.3,4,60,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T14:00:00,30.1,35.9,24.7,72.8,2.3,100,rain,0,0,21.6,10.2,179,1007,41,9.2,205,0.7,2,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T15:00:00,31.6,38.8,25.1,68.47,2.4,100,rain,0,0,22,7.4,107,1006,41,9.7,390,1.4,4,60,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T16:00:00,32.1,39.7,25.2,66.97,1.6,100,rain,0,0,19.4,9.3,115,1005.5,46,9.7,140,0.5,1,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T17:00:00,32,39.8,25.4,68.31,0.4,100,rain,0,0,21.6,13.1,114,1006.3,36.3,9.7,88,0.3,1,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T18:00:00,30.6,36.8,24.6,70.32,0.6,100,rain,0,0,23,15.8,192,1007,30,9.3,16,0.1,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T19:00:00,29.5,35.6,25.2,78.05,0.5,100,rain,0,0,20.5,13.7,204,1008,37.5,9,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T20:00:00,29.6,36,25.4,77.81,0.8,100,rain,0,0,15.5,11,198,1008,30,9.7,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T21:00:00,29.8,36.7,25.6,78.1,1,100,rain,0,0,13.7,7,125,1009,25,9.7,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T22:00:00,30,37,25.6,77.22,0.6,100,rain,0,0,12.6,7,235,1009.3,25,9.7,0,0,0,10,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-30T23:00:00,29.5,36.8,26.2,82.32,0.2,0,rain,0,0,13,9.5,229,1010,25,9.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T00:00:00,29.5,36.8,26.2,82.32,0,0,,0,0,11.9,9.5,246,1009.5,30,9.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T01:00:00,29.2,36,25.9,82.29,0,0,,0,0,8.6,9,260,1009,38.7,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T02:00:00,28.2,32,23.5,75.35,0,0,,0,0,10.1,8,74,1008,25,9.7,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T03:00:00,27.7,31.4,24,80.4,0.5,100,rain,0,0,9.7,3.9,26,1008,25,9.7,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T04:00:00,27.7,31.4,24,80.4,1.6,100,rain,0,0,10.8,4.5,50,1008,25,9.7,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T05:00:00,27.7,32.2,25.1,85.84,0.4,100,rain,0,0,10.8,4.4,53,1008,25,9.7,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T06:00:00,27.7,32.2,25.1,85.84,0,0,,0,0,7.2,6.1,64,1008,25,9.7,10,0,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T07:00:00,28.4,34,25.5,83.92,0,0,,0,0,9.7,3.3,360,1009,25,9.7,68,0.2,1,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T08:00:00,30.2,37.7,26,78.12,0,0,,0,0,13.7,4.5,180,1009,25,9.7,176,0.6,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T09:00:00,31,38.6,25.7,73.74,0.1,0,rain,0,0,14,4.1,100,1009,25,9.7,720,2.6,7,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T10:00:00,32,39,24.9,66.26,0.1,0,rain,0,0,15.1,4.6,252.3,1009.2,25,10,957,3.4,10,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T11:00:00,32.7,40,24.9,63.53,0.1,0,rain,0,0,15.5,9.1,180,1009,25,9.7,829,3,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T12:00:00,34.2,41,24.1,55.88,0.1,0,rain,0,0,17.3,7.7,250,1008.2,25,10,195,0.7,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T13:00:00,33.7,41.1,24.7,59.35,0.8,100,rain,0,0,19.4,10.8,250,1007.3,30,10,69,0.2,1,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T14:00:00,32.8,40.2,24.9,63.34,0.8,100,rain,0,0,20.5,15.8,239,1006.3,30,10,142,0.5,1,60,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T15:00:00,29.5,35.5,25.2,77.75,0.3,100,rain,0,0,19.8,18.4,274,1006,43.6,9.7,243,0.9,2,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T16:00:00,29.5,35.9,25.5,79.39,0.6,100,rain,0,0,21.6,14.7,280,1006,59.5,10,363,1.3,4,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T17:00:00,30.9,38.2,25.5,73.27,0.2,0,rain,0,0,19.8,7.6,192,1005.3,38.7,10,182,0.7,2,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T18:00:00,30.7,37,24.8,70.73,0.9,100,rain,0,0,16.2,8.5,205,1007,25,10,87,0.3,1,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T19:00:00,30.1,37.1,25.5,76.3,0.2,0,rain,0,0,13.7,17.1,139,1007.8,59.5,10,0,0,0,30,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T20:00:00,29.8,36,25.2,76.45,0.6,100,rain,0,0,11.2,15.4,153,1009,25,10,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T21:00:00,29,34.6,25.2,80.07,1.6,100,rain,0,0,15.8,12.2,171,1009.5,31.4,10,0,0,0,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T22:00:00,29.5,35.9,25.4,78.76,1.7,100,rain,0,0,17.6,7.6,166,1010,30,10,0,0,0,10,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-05-31T23:00:00,27.4,31.3,24.7,85.29,0.1,0,rain,0,0,16.9,23.7,236,1010.7,78.3,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T00:00:00,26.1,26.1,25.5,96.54,0.1,0,rain,0,0,11.2,10.8,288,1010.2,43.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T01:00:00,26.4,26.4,25.3,93.46,0,0,,0,0,5,6.4,331,1009.2,43.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T02:00:00,26.2,26.2,25.8,97.68,0,0,,0,0,13.3,5.7,309,1008,43.8,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T03:00:00,26.2,26.2,25.8,97.68,0,0,,0,0,11.5,3.7,353,1008,31.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T04:00:00,26.2,26.2,26,98.84,0,0,,0,0,8.6,4.2,28,1008,41,9.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T05:00:00,26.2,26.2,26,98.84,0.1,0,rain,0,0,7.9,7.2,120,1008,41,9.7,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T06:00:00,26.2,26.2,26,98.84,0,0,,0,0,4,5.3,82,1008.7,41,9.7,17,0.1,0,10,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T07:00:00,26.8,30.3,25.5,92.64,0.5,100,rain,0,0,6.5,6.9,103,1009,41,9.7,38,0.1,0,10,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T08:00:00,28,32.7,25.2,84.86,0.3,100,rain,0,0,11.9,5.8,175,1010,31.4,9.7,368,1.3,4,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T09:00:00,29.7,35.4,24.7,74.48,0.2,0,rain,0,0,16.2,5,274,1010,31.4,9.7,706,2.5,7,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T10:00:00,31.5,38.1,24.7,67.18,0.2,0,rain,0,0,17.3,4.6,252.5,1010,31.4,9.7,835,3,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T11:00:00,31.7,37.4,23.9,63.32,0.3,100,rain,0,0,19.4,6.2,319,1010,25,10,200,0.7,2,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T12:00:00,32.1,38.6,24.4,63.84,0.3,100,rain,0,0,23,8.7,199,1009,45,9.7,926,3.3,9,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T13:00:00,32.7,39,24.1,60.81,2.4,100,rain,0,0,26.3,8.3,244,1008,43.6,9.7,276,1,3,60,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T14:00:00,33.6,41.4,24.9,60.45,0.1,0,rain,0,0,18.7,12.3,199,1007,43.6,10,783,2.8,8,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T15:00:00,34.4,42.5,25,58.32,0.1,0,rain,0,0,24.1,15.3,194,1006,30,10,617,2.2,6,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T16:00:00,33.6,41.1,24.8,59.88,0.7,100,rain,0,0,27,12.6,213,1005.3,30,10,60,0.2,1,30,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T17:00:00,31.5,38.2,24.8,67.93,0,0,,0,0,26.3,19.4,236,1005.5,37.5,8.6,11,0,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T18:00:00,30.6,36.1,24,67.78,0,0,rain,0,0,18,18.3,242,1006.5,30,10,10,0,0,30,Partially cloudy,partly-cloudy-day,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T19:00:00,30.1,36.8,25.4,75.82,0,0,rain,0,0,14.8,16.7,236,1007,43.6,10,0,0,0,3,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T20:00:00,29.8,36.4,25.4,76.93,0,0,rain,0,0,15.5,14.3,217,1007.3,25,10,0,0,0,0,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T21:00:00,30,36.7,25.4,76.06,0,0,,0,0,15.8,12.3,187,1008.8,31.4,9.7,0,0,0,0,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T22:00:00,29.7,36.8,25.9,80.17,0,0,,0,0,15.5,12.3,134,1009.3,70.8,9.7,0,0,0,3,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-01T23:00:00,28,34.8,27.4,96.59,0.1,0,rain,0,0,14.8,10.2,110,1010,70.8,9.2,0,0,0,10,Partially cloudy,partly-cloudy-night,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-02T00:00:00,27.2,31.3,25.4,89.7,0.3,100,rain,0,0,12.6,5.7,205,1009,50,9.7,0,0,0,10,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-02T01:00:00,27.8,34.4,27.6,98.85,0.3,100,rain,0,0,11.9,4.4,284,1008.2,43.6,9.7,0,0,0,10,"Rain, Partially cloudy",rain,"E4214,VTBS,VTBD,VTBU"
"13.29,100.91",2026-06-02T02:00:00,27.1,31.3,26,93.72,0.7,100,rain,0,0,7.9,3.2,215.9,1008,95,21.4,0,0,0,10,"Rain, Overcast",rain,
